X X-Ray Coordinate,Y X-Ray Coordinate,Z X-Ray Coordinate,X Pixel Index,Y Pixel Index,Charge Fraction
5,5,10,4,0,2.93918e-05
5,6,0,4,0,0
5,6,1,4,0,3.88839e-06
5,6,2,4,0,7.68104e-06
5,6,3,4,0,1.12846e-05
5,6,4,4,0,1.46102e-05
5,6,5,4,0,1.75761e-05
5,6,6,4,0,2.01092e-05
5,6,7,4,0,2.21472e-05
5,6,8,4,0,2.36398e-05
5,6,9,4,0,2.45504e-05
5,6,10,4,0,2.48564e-05
5,7,0,4,0,0
5,7,1,4,0,3.28639e-06
5,7,2,4,0,6.49185e-06
5,7,3,4,0,9.53747e-06
5,7,4,4,0,1.23482e-05
5,7,5,4,0,1.4855e-05
5,7,6,4,0,1.69959e-05
5,7,7,4,0,1.87183e-05
5,7,8,4,0,1.99799e-05
5,7,9,4,0,2.07494e-05
5,7,10,4,0,2.10081e-05
5,8,0,4,0,0
5,8,1,4,0,2.77583e-06
5,8,2,4,0,5.48331e-06
5,8,3,4,0,8.05577e-06
5,8,4,4,0,1.04299e-05
5,8,5,4,0,1.25472e-05
5,8,6,4,0,1.43555e-05
5,8,7,4,0,1.58103e-05
5,8,8,4,0,1.68759e-05
5,8,9,4,0,1.75259e-05
5,8,10,4,0,1.77444e-05
5,9,0,4,0,0
5,9,1,4,0,2.34304e-06
5,9,2,4,0,4.62838e-06
5,9,3,4,0,6.79975e-06
5,9,4,4,0,8.8037e-06
5,9,5,4,0,1.05909e-05
5,9,6,4,0,1.21173e-05
5,9,7,4,0,1.33453e-05
5,9,8,4,0,1.42447e-05
5,9,9,4,0,1.47933e-05
5,9,10,4,0,1.49777e-05
5,10,0,4,0,0
5,10,1,4,0,1.97635e-06
5,10,2,4,0,3.90404e-06
5,10,3,4,0,5.7356e-06
5,10,4,4,0,7.42593e-06
5,10,5,4,0,8.93341e-06
5,10,6,4,0,1.02209e-05
5,10,7,4,0,1.12568e-05
5,10,8,4,0,1.20154e-05
5,10,9,4,0,1.24782e-05
5,10,10,4,0,1.26338e-05
6,0,0,4,0,0
6,0,1,4,0,1.09632e-05
6,0,2,4,0,2.16564e-05
6,0,3,4,0,3.18164e-05
6,0,4,4,0,4.11929e-05
6,0,5,4,0,4.95552e-05
6,0,6,4,0,5.66972e-05
6,0,7,4,0,6.24431e-05
6,0,8,4,0,6.66515e-05
6,0,9,4,0,6.92188e-05
6,0,10,4,0,7.00816e-05
6,1,0,4,0,0
6,1,1,4,0,9.2909e-06
6,1,2,4,0,1.8353e-05
6,1,3,4,0,2.69633e-05
6,1,4,4,0,3.49095e-05
6,1,5,4,0,4.19963e-05
6,1,6,4,0,4.80489e-05
6,1,7,4,0,5.29184e-05
6,1,8,4,0,5.64848e-05
6,1,9,4,0,5.86605e-05
6,1,10,4,0,5.93917e-05
6,2,0,4,0,0
6,2,1,4,0,7.87017e-06
6,2,2,4,0,1.55466e-05
6,2,3,4,0,2.28401e-05
6,2,4,4,0,2.95713e-05
6,2,5,4,0,3.55743e-05
6,2,6,4,0,4.07014e-05
6,2,7,4,0,4.48263e-05
6,2,8,4,0,4.78474e-05
6,2,9,4,0,4.96903e-05
6,2,10,4,0,5.03097e-05
6,3,0,4,0,0
6,3,1,4,0,6.66352e-06
6,3,2,4,0,1.3163e-05
6,3,3,4,0,1.93383e-05
6,3,4,4,0,2.50374e-05
6,3,5,4,0,3.01201e-05
6,3,6,4,0,3.44611e-05
6,3,7,4,0,3.79535e-05
6,3,8,4,0,4.05114e-05
6,3,9,4,0,4.20718e-05
6,3,10,4,0,4.25962e-05
6,4,0,4,0,0
6,4,1,4,0,5.63904e-06
6,4,2,4,0,1.11392e-05
6,4,3,4,0,1.63651e-05
6,4,4,4,0,2.11881e-05
6,4,5,4,0,2.54893e-05
6,4,6,4,0,2.91629e-05
6,4,7,4,0,3.21184e-05
6,4,8,4,0,3.4283e-05
6,4,9,4,0,3.56035e-05
6,4,10,4,0,3.60473e-05
6,5,0,4,0,0
6,5,1,4,0,4.76954e-06
6,5,2,4,0,9.42164e-06
6,5,3,4,0,1.38418e-05
6,5,4,4,0,1.7921e-05
6,5,5,4,0,2.1559e-05
6,5,6,4,0,2.46662e-05
6,5,7,4,0,2.7166e-05
6,5,8,4,0,2.89968e-05
6,5,9,4,0,3.01137e-05
6,5,10,4,0,3.04891e-05
6,6,0,4,0,0
6,6,1,4,0,4.03187e-06
6,6,2,4,0,7.96445e-06
6,6,3,4,0,1.17009e-05
6,6,4,4,0,1.51493e-05
6,6,5,4,0,1.82246e-05
6,6,6,4,0,2.08512e-05
6,6,7,4,0,2.29644e-05
6,6,8,4,0,2.45121e-05
6,6,9,4,0,2.54562e-05
6,6,10,4,0,2.57735e-05
6,7,0,4,0,0
6,7,1,4,0,3.40628e-06
6,7,2,4,0,6.72869e-06
6,7,3,4,0,9.88542e-06
6,7,4,4,0,1.27987e-05
6,7,5,4,0,1.53969e-05
6,7,6,4,0,1.76159e-05
6,7,7,4,0,1.94012e-05
6,7,8,4,0,2.07088e-05
6,7,9,4,0,2.15064e-05
6,7,10,4,0,2.17745e-05
6,8,0,4,0,0
6,8,1,4,0,2.87599e-06
6,8,2,4,0,5.68117e-06
6,8,3,4,0,8.34646e-06
6,8,4,4,0,1.08062e-05
6,8,5,4,0,1.29999e-05
6,8,6,4,0,1.48735e-05
6,8,7,4,0,1.63809e-05
6,8,8,4,0,1.74849e-05
6,8,9,4,0,1.81583e-05
6,8,10,4,0,1.83847e-05
6,9,0,4,0,0
6,9,1,4,0,2.4267e-06
6,9,2,4,0,4.79364e-06
6,9,3,4,0,7.04254e-06
6,9,4,4,0,9.11804e-06
6,9,5,4,0,1.0969e-05
6,9,6,4,0,1.25499e-05
6,9,7,4,0,1.38218e-05
6,9,8,4,0,1.47533e-05
6,9,9,4,0,1.53216e-05
6,9,10,4,0,1.55125e-05
6,10,0,4,0,0
6,10,1,4,0,2.0462e-06
6,10,2,4,0,4.04203e-06
6,10,3,4,0,5.93832e-06
6,10,4,4,0,7.68839e-06
6,10,5,4,0,9.24915e-06
6,10,6,4,0,1.05822e-05
6,10,7,4,0,1.16546e-05
6,10,8,4,0,1.24401e-05
6,10,9,4,0,1.29192e-05
6,10,10,4,0,1.30803e-05
7,0,0,4,0,0
7,0,1,4,0,1.13701e-05
7,0,2,4,0,2.24602e-05
7,0,3,4,0,3.29972e-05
7,0,4,4,0,4.27218e-05
7,0,5,4,0,5.13944e-05
7,0,6,4,0,5.88015e-05
7,0,7,4,0,6.47607e-05
7,0,8,4,0,6.91253e-05
7,0,9,4,0,7.17878e-05
7,0,10,4,0,7.26826e-05
7,1,0,4,0,0
7,1,1,4,0,9.63102e-06
7,1,2,4,0,1.90249e-05
7,1,3,4,0,2.79503e-05
7,1,4,4,0,3.61875e-05
7,1,5,4,0,4.35336e-05
7,1,6,4,0,4.98078e-05
7,1,7,4,0,5.48556e-05
7,1,8,4,0,5.85526e-05
7,1,9,4,0,6.08079e-05
7,1,10,4,0,6.15659e-05
7,2,0,4,0,0
7,2,1,4,0,8.15446e-06
7,2,2,4,0,1.61081e-05
7,2,3,4,0,2.36652e-05
7,2,4,4,0,3.06395e-05
7,2,5,4,0,3.68594e-05
7,2,6,4,0,4.21716e-05
7,2,7,4,0,4.64455e-05
7,2,8,4,0,4.95757e-05
7,2,9,4,0,5.14852e-05
7,2,10,4,0,5.2127e-05
7,3,0,4,0,0
7,3,1,4,0,6.90113e-06
7,3,2,4,0,1.36323e-05
7,3,3,4,0,2.00279e-05
7,3,4,4,0,2.59302e-05
7,3,5,4,0,3.11941e-05
7,3,6,4,0,3.56899e-05
7,3,7,4,0,3.93069e-05
7,3,8,4,0,4.1956e-05
7,3,9,4,0,4.3572e-05
7,3,10,4,0,4.41151e-05
7,4,0,4,0,0
7,4,1,4,0,5.83761e-06
7,4,2,4,0,1.15315e-05
7,4,3,4,0,1.69414e-05
7,4,4,4,0,2.19342e-05
7,4,5,4,0,2.63868e-05
7,4,6,4,0,3.01898e-05
7,4,7,4,0,3.32494e-05
7,4,8,4,0,3.54902e-05
7,4,9,4,0,3.68572e-05
7,4,10,4,0,3.73166e-05
7,5,0,4,0,0
7,5,1,4,0,4.93546e-06
7,5,2,4,0,9.7494e-06
7,5,3,4,0,1.43233e-05
7,5,4,4,0,1.85445e-05
7,5,5,4,0,2.2309e-05
7,5,6,4,0,2.55243e-05
7,5,7,4,0,2.8111e-05
7,5,8,4,0,3.00056e-05
7,5,9,4,0,3.11613e-05
7,5,10,4,0,3.15497e-05
7,6,0,4,0,0
7,6,1,4,0,4.17048e-06
7,6,2,4,0,8.23827e-06
7,6,3,4,0,1.21032e-05
7,6,4,4,0,1.56701e-05
7,6,5,4,0,1.88512e-05
7,6,6,4,0,2.15681e-05
7,6,7,4,0,2.37539e-05
7,6,8,4,0,2.53548e-05
7,6,9,4,0,2.63314e-05
7,6,10,4,0,2.66596e-05
7,7,0,4,0,0
7,7,1,4,0,3.52206e-06
7,7,2,4,0,6.9574e-06
7,7,3,4,0,1.02214e-05
7,7,4,4,0,1.32338e-05
7,7,5,4,0,1.59202e-05
7,7,6,4,0,1.82147e-05
7,7,7,4,0,2.00607e-05
7,7,8,4,0,2.14127e-05
7,7,9,4,0,2.22374e-05
7,7,10,4,0,2.25146e-05
7,8,0,4,0,0
7,8,1,4,0,2.97268e-06
7,8,2,4,0,5.87216e-06
7,8,3,4,0,8.62705e-06
7,8,4,4,0,1.11695e-05
7,8,5,4,0,1.3437e-05
7,8,6,4,0,1.53735e-05
7,8,7,4,0,1.69315e-05
7,8,8,4,0,1.80727e-05
7,8,9,4,0,1.87688e-05
7,8,10,4,0,1.90027e-05
7,9,0,4,0,0
7,9,1,4,0,2.50741e-06
7,9,2,4,0,4.95308e-06
7,9,3,4,0,7.27679e-06
7,9,4,4,0,9.42132e-06
7,9,5,4,0,1.13339e-05
7,9,6,4,0,1.29673e-05
7,9,7,4,0,1.42815e-05
7,9,8,4,0,1.5244e-05
7,9,9,4,0,1.58312e-05
7,9,10,4,0,1.60285e-05
7,10,0,4,0,0
7,10,1,4,0,2.11357e-06
7,10,2,4,0,4.1751e-06
7,10,3,4,0,6.13382e-06
7,10,4,4,0,7.9415e-06
7,10,5,4,0,9.55364e-06
7,10,6,4,0,1.09305e-05
7,10,7,4,0,1.20383e-05
7,10,8,4,0,1.28496e-05
7,10,9,4,0,1.33446e-05
7,10,10,4,0,1.35109e-05
8,0,0,4,0,0
8,0,1,4,0,1.17613e-05
8,0,2,4,0,2.32329e-05
8,0,3,4,0,3.41325e-05
8,0,4,4,0,4.41916e-05
8,0,5,4,0,5.31626e-05
8,0,6,4,0,6.08246e-05
8,0,7,4,0,6.69888e-05
8,0,8,4,0,7.15036e-05
8,0,9,4,0,7.42577e-05
8,0,10,4,0,7.51833e-05
8,1,0,4,0,0
8,1,1,4,0,9.95783e-06
8,1,2,4,0,1.96705e-05
8,1,3,4,0,2.88987e-05
8,1,4,4,0,3.74154e-05
8,1,5,4,0,4.50108e-05
8,1,6,4,0,5.14979e-05
8,1,7,4,0,5.6717e-05
8,1,8,4,0,6.05394e-05
8,1,9,4,0,6.28712e-05
8,1,10,4,0,6.36549e-05
8,2,0,4,0,0
8,2,1,4,0,8.42747e-06
8,2,2,4,0,1.66474e-05
8,2,3,4,0,2.44575e-05
8,2,4,4,0,3.16653e-05
8,2,5,4,0,3.80934e-05
8,2,6,4,0,4.35835e-05
8,2,7,4,0,4.80005e-05
8,2,8,4,0,5.12355e-05
8,2,9,4,0,5.32089e-05
8,2,10,4,0,5.38722e-05
8,3,0,4,0,0
8,3,1,4,0,7.12918e-06
8,3,2,4,0,1.40828e-05
8,3,3,4,0,2.06897e-05
8,3,4,4,0,2.67871e-05
8,3,5,4,0,3.2225e-05
8,3,6,4,0,3.68693e-05
8,3,7,4,0,4.06058e-05
8,3,8,4,0,4.33425e-05
8,3,9,4,0,4.50119e-05
8,3,10,4,0,4.5573e-05
8,4,0,4,0,0
8,4,1,4,0,6.0281e-06
8,4,2,4,0,1.19078e-05
8,4,3,4,0,1.74942e-05
8,4,4,4,0,2.26499e-05
8,4,5,4,0,2.72479e-05
8,4,6,4,0,3.11749e-05
8,4,7,4,0,3.43343e-05
8,4,8,4,0,3.66483e-05
8,4,9,4,0,3.80599e-05
8,4,10,4,0,3.85343e-05
8,5,0,4,0,0
8,5,1,4,0,5.09455e-06
8,5,2,4,0,1.00637e-05
8,5,3,4,0,1.4785e-05
8,5,4,4,0,1.91422e-05
8,5,5,4,0,2.30281e-05
8,5,6,4,0,2.6347e-05
8,5,7,4,0,2.90171e-05
8,5,8,4,0,3.09728e-05
8,5,9,4,0,3.21657e-05
8,5,10,4,0,3.25667e-05
8,6,0,4,0,0
8,6,1,4,0,4.30333e-06
8,6,2,4,0,8.5007e-06
8,6,3,4,0,1.24887e-05
8,6,4,4,0,1.61693e-05
8,6,5,4,0,1.94517e-05
8,6,6,4,0,2.22551e-05
8,6,7,4,0,2.45105e-05
8,6,8,4,0,2.61625e-05
8,6,9,4,0,2.71702e-05
8,6,10,4,0,2.75088e-05
8,7,0,4,0,0
8,7,1,4,0,3.63298e-06
8,7,2,4,0,7.1765e-06
8,7,3,4,0,1.05433e-05
8,7,4,4,0,1.36505e-05
8,7,5,4,0,1.64216e-05
8,7,6,4,0,1.87883e-05
8,7,7,4,0,2.06924e-05
8,7,8,4,0,2.2087e-05
8,7,9,4,0,2.29377e-05
8,7,10,4,0,2.32236e-05
8,8,0,4,0,0
8,8,1,4,0,3.06526e-06
8,8,2,4,0,6.05504e-06
8,8,3,4,0,8.89573e-06
8,8,4,4,0,1.15174e-05
8,8,5,4,0,1.38554e-05
8,8,6,4,0,1.58523e-05
8,8,7,4,0,1.74589e-05
8,8,8,4,0,1.86355e-05
8,8,9,4,0,1.93533e-05
8,8,10,4,0,1.95945e-05
8,9,0,4,0,0
8,9,1,4,0,2.58467e-06
8,9,2,4,0,5.1057e-06
8,9,3,4,0,7.501e-06
8,9,4,4,0,9.71161e-06
8,9,5,4,0,1.16831e-05
8,9,6,4,0,1.33669e-05
8,9,7,4,0,1.47215e-05
8,9,8,4,0,1.57137e-05
8,9,9,4,0,1.6319e-05
8,9,10,4,0,1.65224e-05
8,10,0,4,0,0
8,10,1,4,0,2.17802e-06
8,10,2,4,0,4.30241e-06
8,10,3,4,0,6.32086e-06
8,10,4,4,0,8.18367e-06
8,10,5,4,0,9.84498e-06
8,10,6,4,0,1.12639e-05
8,10,7,4,0,1.24054e-05
8,10,8,4,0,1.32415e-05
8,10,9,4,0,1.37515e-05
8,10,10,4,0,1.39229e-05
9,0,0,4,0,0
9,0,1,4,0,1.21339e-05
9,0,2,4,0,2.3969e-05
9,0,3,4,0,3.52139e-05
9,0,4,4,0,4.55918e-05
9,0,5,4,0,5.4847e-05
9,0,6,4,0,6.27517e-05
9,0,7,4,0,6.91112e-05
9,0,8,4,0,7.3769e-05
9,0,9,4,0,7.66104e-05
9,0,10,4,0,7.75653e-05
9,1,0,4,0,0
9,1,1,4,0,1.0269e-05
9,1,2,4,0,2.02851e-05
9,1,3,4,0,2.98017e-05
9,1,4,4,0,3.85845e-05
9,1,5,4,0,4.64172e-05
9,1,6,4,0,5.3107e-05
9,1,7,4,0,5.84891e-05
9,1,8,4,0,6.2431e-05
9,1,9,4,0,6.48357e-05
9,1,10,4,0,6.56439e-05
9,2,0,4,0,0
9,2,1,4,0,8.68725e-06
9,2,2,4,0,1.71606e-05
9,2,3,4,0,2.52114e-05
9,2,4,4,0,3.26414e-05
9,2,5,4,0,3.92677e-05
9,2,6,4,0,4.4927e-05
9,2,7,4,0,4.94801e-05
9,2,8,4,0,5.28149e-05
9,2,9,4,0,5.48492e-05
9,2,10,4,0,5.55329e-05
9,3,0,4,0,0
9,3,1,4,0,7.34609e-06
9,3,2,4,0,1.45113e-05
9,3,3,4,0,2.13192e-05
9,3,4,4,0,2.76021e-05
9,3,5,4,0,3.32054e-05
9,3,6,4,0,3.7991e-05
9,3,7,4,0,4.18412e-05
9,3,8,4,0,4.46611e-05
9,3,9,4,0,4.63814e-05
9,3,10,4,0,4.69595e-05
9,4,0,4,0,0
9,4,1,4,0,6.20918e-06
9,4,2,4,0,1.22655e-05
9,4,3,4,0,1.80198e-05
9,4,4,4,0,2.33303e-05
9,4,5,4,0,2.80664e-05
9,4,6,4,0,3.21114e-05
9,4,7,4,0,3.53658e-05
9,4,8,4,0,3.77493e-05
9,4,9,4,0,3.92032e-05
9,4,10,4,0,3.96919e-05
9,5,0,4,0,0
9,5,1,4,0,5.24572e-06
9,5,2,4,0,1.03623e-05
9,5,3,4,0,1.52237e-05
9,5,4,4,0,1.97102e-05
9,5,5,4,0,2.37114e-05
9,5,6,4,0,2.71288e-05
9,5,7,4,0,2.98782e-05
9,5,8,4,0,3.18918e-05
9,5,9,4,0,3.31202e-05
9,5,10,4,0,3.3533e-05
9,6,0,4,0,0
9,6,1,4,0,4.42951e-06
9,6,2,4,0,8.74995e-06
9,6,3,4,0,1.28549e-05
9,6,4,4,0,1.66434e-05
9,6,5,4,0,2.0022e-05
9,6,6,4,0,2.29077e-05
9,6,7,4,0,2.52292e-05
9,6,8,4,0,2.69296e-05
9,6,9,4,0,2.79668e-05
9,6,10,4,0,2.83154e-05
9,7,0,4,0,0
9,7,1,4,0,3.73828e-06
9,7,2,4,0,7.38451e-06
9,7,3,4,0,1.08489e-05
9,7,4,4,0,1.40462e-05
9,7,5,4,0,1.68976e-05
9,7,6,4,0,1.93329e-05
9,7,7,4,0,2.12922e-05
9,7,8,4,0,2.27272e-05
9,7,9,4,0,2.36026e-05
9,7,10,4,0,2.38968e-05
9,8,0,4,0,0
9,8,1,4,0,3.15312e-06
9,8,2,4,0,6.2286e-06
9,8,3,4,0,9.15071e-06
9,8,4,4,0,1.18475e-05
9,8,5,4,0,1.42526e-05
9,8,6,4,0,1.63067e-05
9,8,7,4,0,1.79593e-05
9,8,8,4,0,1.91697e-05
9,8,9,4,0,1.9908e-05
9,8,10,4,0,2.01562e-05
9,9,0,4,0,0
9,9,1,4,0,2.65796e-06
9,9,2,4,0,5.25047e-06
9,9,3,4,0,7.7137e-06
9,9,4,4,0,9.98699e-06
9,9,5,4,0,1.20144e-05
9,9,6,4,0,1.37459e-05
9,9,7,4,0,1.5139e-05
9,9,8,4,0,1.61593e-05
9,9,9,4,0,1.67817e-05
9,9,10,4,0,1.69909e-05
9,10,0,4,0,0
9,10,1,4,0,2.23914e-06
9,10,2,4,0,4.42315e-06
9,10,3,4,0,6.49824e-06
9,10,4,4,0,8.41333e-06
9,10,5,4,0,1.01212e-05
9,10,6,4,0,1.158e-05
9,10,7,4,0,1.27535e-05
9,10,8,4,0,1.3613e-05
9,10,9,4,0,1.41374e-05
9,10,10,4,0,1.43136e-05
10,0,0,4,0,0
10,0,1,4,0,1.24852e-05
10,0,2,4,0,2.46629e-05
10,0,3,4,0,3.62334e-05
10,0,4,4,0,4.69117e-05
10,0,5,4,0,5.64348e-05
10,0,6,4,0,6.45684e-05
10,0,7,4,0,7.1112e-05
10,0,8,4,0,7.59047e-05
10,0,9,4,0,7.88283e-05
10,0,10,4,0,7.98109e-05
10,1,0,4,0,0
10,1,1,4,0,1.05621e-05
10,1,2,4,0,2.08642e-05
10,1,3,4,0,3.06525e-05
10,1,4,4,0,3.9686e-05
10,1,5,4,0,4.77423e-05
10,1,6,4,0,5.46231e-05
10,1,7,4,0,6.01589e-05
10,1,8,4,0,6.42133e-05
10,1,9,4,0,6.66866e-05
10,1,10,4,0,6.75179e-05
10,2,0,4,0,0
10,2,1,4,0,8.93191e-06
10,2,2,4,0,1.76439e-05
10,2,3,4,0,2.59214e-05
10,2,4,4,0,3.35607e-05
10,2,5,4,0,4.03736e-05
10,2,6,4,0,4.61923e-05
10,2,7,4,0,5.08737e-05
10,2,8,4,0,5.43023e-05
10,2,9,4,0,5.63939e-05
10,2,10,4,0,5.70968e-05
10,3,0,4,0,0
10,3,1,4,0,7.55027e-06
10,3,2,4,0,1.49146e-05
10,3,3,4,0,2.19117e-05
10,3,4,4,0,2.83693e-05
10,3,5,4,0,3.41283e-05
10,3,6,4,0,3.9047e-05
10,3,7,4,0,4.30042e-05
10,3,8,4,0,4.59025e-05
10,3,9,4,0,4.76705e-05
10,3,10,4,0,4.82647e-05
10,4,0,4,0,0
10,4,1,4,0,6.37958e-06
10,4,2,4,0,1.26021e-05
10,4,3,4,0,1.85142e-05
10,4,4,4,0,2.39705e-05
10,4,5,4,0,2.88366e-05
10,4,6,4,0,3.29926e-05
10,4,7,4,0,3.63363e-05
10,4,8,4,0,3.87852e-05
10,4,9,4,0,4.02791e-05
10,4,10,4,0,4.07811e-05
10,5,0,4,0,0
10,5,1,4,0,5.38791e-06
10,5,2,4,0,1.06431e-05
10,5,3,4,0,1.56363e-05
10,5,4,4,0,2.02445e-05
10,5,5,4,0,2.43541e-05
10,5,6,4,0,2.78641e-05
10,5,7,4,0,3.0688e-05
10,5,8,4,0,3.27562e-05
10,5,9,4,0,3.40179e-05
10,5,10,4,0,3.44419e-05
10,6,0,4,0,0
10,6,1,4,0,4.54814e-06
10,6,2,4,0,8.98428e-06
10,6,3,4,0,1.31992e-05
10,6,4,4,0,1.70891e-05
10,6,5,4,0,2.05583e-05
10,6,6,4,0,2.35212e-05
10,6,7,4,0,2.59049e-05
10,6,8,4,0,2.76508e-05
10,6,9,4,0,2.87158e-05
10,6,10,4,0,2.90738e-05
10,7,0,4,0,0
10,7,1,4,0,3.83724e-06
10,7,2,4,0,7.58e-06
10,7,3,4,0,1.11361e-05
10,7,4,4,0,1.4418e-05
10,7,5,4,0,1.73449e-05
10,7,6,4,0,1.98447e-05
10,7,7,4,0,2.18558e-05
10,7,8,4,0,2.33288e-05
10,7,9,4,0,2.42274e-05
10,7,10,4,0,2.45294e-05
10,8,0,4,0,0
10,8,1,4,0,3.23566e-06
10,8,2,4,0,6.39165e-06
10,8,3,4,0,9.39026e-06
10,8,4,4,0,1.21576e-05
10,8,5,4,0,1.46257e-05
10,8,6,4,0,1.67336e-05
10,8,7,4,0,1.84294e-05
10,8,8,4,0,1.96715e-05
10,8,9,4,0,2.04292e-05
10,8,10,4,0,2.06838e-05
10,9,0,4,0,0
10,9,1,4,0,2.72679e-06
10,9,2,4,0,5.38644e-06
10,9,3,4,0,7.91345e-06
10,9,4,4,0,1.02456e-05
10,9,5,4,0,1.23255e-05
10,9,6,4,0,1.41019e-05
10,9,7,4,0,1.5531e-05
10,9,8,4,0,1.65777e-05
10,9,9,4,0,1.72163e-05
10,9,10,4,0,1.74309e-05
10,10,0,4,0,0
10,10,1,4,0,2.29652e-06
10,10,2,4,0,4.53649e-06
10,10,3,4,0,6.66476e-06
10,10,4,4,0,8.62892e-06
10,10,5,4,0,1.03806e-05
10,10,6,4,0,1.18767e-05
10,10,7,4,0,1.30803e-05
10,10,8,4,0,1.39619e-05
10,10,9,4,0,1.44997e-05
10,10,10,4,0,1.46804e-05
0,0,0,4,1,0
0,0,1,4,1,0.000191416
0,0,2,4,1,0.000378118
0,0,3,4,1,0.000555509
0,0,4,4,1,0.000719221
0,0,5,4,1,0.000865222
0,0,6,4,1,0.000989918
0,0,7,4,1,0.00109024
0,0,8,4,1,0.00116371
0,0,9,4,1,0.00120854
0,0,10,4,1,0.0012236
0,1,0,4,1,0
0,1,1,4,1,0.000164447
0,1,2,4,1,0.000324844
0,1,3,4,1,0.000477242
0,1,4,4,1,0.000617889
0,1,5,4,1,0.00074332
0,1,6,4,1,0.000850448
0,1,7,4,1,0.000936635
0,1,8,4,1,0.000999759
0,1,9,4,1,0.00103827
0,1,10,4,1,0.00105121
0,2,0,4,1,0
0,2,1,4,1,0.000141198
0,2,2,4,1,0.00027892
0,2,3,4,1,0.000409773
0,2,4,4,1,0.000530536
0,2,5,4,1,0.000638235
0,2,6,4,1,0.000730219
0,2,7,4,1,0.000804222
0,2,8,4,1,0.000858423
0,2,9,4,1,0.000891486
0,2,10,4,1,0.000902598
0,3,0,4,1,0
0,3,1,4,1,0.000121171
0,3,2,4,1,0.000239359
0,3,3,4,1,0.000351653
0,3,4,4,1,0.000455288
0,3,5,4,1,0.000547712
0,3,6,4,1,0.000626649
0,3,7,4,1,0.000690157
0,3,8,4,1,0.00073667
0,3,9,4,1,0.000765044
0,3,10,4,1,0.00077458
0,4,0,4,1,0
0,4,1,4,1,0.000103931
0,4,2,4,1,0.000205303
0,4,3,4,1,0.00030162
0,4,4,4,1,0.00039051
0,4,5,4,1,0.000469784
0,4,6,4,1,0.00053749
0,4,7,4,1,0.000591962
0,4,8,4,1,0.000631857
0,4,9,4,1,0.000656195
0,4,10,4,1,0.000664374
0,5,0,4,1,0
0,5,1,4,1,8.9099e-05
0,5,2,4,1,0.000176004
0,5,3,4,1,0.000258575
0,5,4,4,1,0.00033478
0,5,5,4,1,0.000402741
0,5,6,4,1,0.000460785
0,5,7,4,1,0.000507483
0,5,8,4,1,0.000541685
0,5,9,4,1,0.000562549
0,5,10,4,1,0.000569561
0,6,0,4,1,0
0,6,1,4,1,7.63461e-05
0,6,2,4,1,0.000150812
0,6,3,4,1,0.000221565
0,6,4,4,1,0.000286862
0,6,5,4,1,0.000345096
0,6,6,4,1,0.000394832
0,6,7,4,1,0.000434846
0,6,8,4,1,0.000464153
0,6,9,4,1,0.00048203
0,6,10,4,1,0.000488039
0,7,0,4,1,0
0,7,1,4,1,6.53871e-05
0,7,2,4,1,0.000129164
0,7,3,4,1,0.000189761
0,7,4,4,1,0.000245685
0,7,5,4,1,0.000295559
0,7,6,4,1,0.000338156
0,7,7,4,1,0.000372427
0,7,8,4,1,0.000397527
0,7,9,4,1,0.000412838
0,7,10,4,1,0.000417984
0,8,0,4,1,0
0,8,1,4,1,5.59747e-05
0,8,2,4,1,0.000110571
0,8,3,4,1,0.000162445
0,8,4,4,1,0.000210319
0,8,5,4,1,0.000253014
0,8,6,4,1,0.000289479
0,8,7,4,1,0.000318816
0,8,8,4,1,0.000340303
0,8,9,4,1,0.00035341
0,8,10,4,1,0.000357815
0,9,0,4,1,0
0,9,1,4,1,4.78946e-05
0,9,2,4,1,9.46099e-05
0,9,3,4,1,0.000138996
0,9,4,4,1,0.000179959
0,9,5,4,1,0.000216491
0,9,6,4,1,0.000247692
0,9,7,4,1,0.000272794
0,9,8,4,1,0.000291179
0,9,9,4,1,0.000302395
0,9,10,4,1,0.000306164
0,10,0,4,1,0
0,10,1,4,1,4.09617e-05
0,10,2,4,1,8.09149e-05
0,10,3,4,1,0.000118876
0,10,4,4,1,0.000153909
0,10,5,4,1,0.000185153
0,10,6,4,1,0.000211838
0,10,7,4,1,0.000233306
0,10,8,4,1,0.00024903
0,10,9,4,1,0.000258622
0,10,10,4,1,0.000261846
1,0,0,4,1,0
1,0,1,4,1,0.00020578
1,0,2,4,1,0.000406492
1,0,3,4,1,0.000597194
1,0,4,4,1,0.000773191
1,0,5,4,1,0.000930147
1,0,6,4,1,0.0010642
1,0,7,4,1,0.00117205
1,0,8,4,1,0.00125104
1,0,9,4,1,0.00129922
1,0,10,4,1,0.00131541
1,1,0,4,1,0
1,1,1,4,1,0.000176524
1,1,2,4,1,0.000348701
1,1,3,4,1,0.000512291
1,1,4,4,1,0.000663266
1,1,5,4,1,0.000797909
1,1,6,4,1,0.000912904
1,1,7,4,1,0.00100542
1,1,8,4,1,0.00107318
1,1,9,4,1,0.00111451
1,1,10,4,1,0.00112841
1,2,0,4,1,0
1,2,1,4,1,0.000151352
1,2,2,4,1,0.000298976
1,2,3,4,1,0.000439239
1,2,4,4,1,0.000568686
1,2,5,4,1,0.00068413
1,2,6,4,1,0.000782727
1,2,7,4,1,0.000862052
1,2,8,4,1,0.00092015
